track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy,ax,ay
P1,0,0.0,pedestrain,-3.510417172399453,26.205876079458776,-0.0011622491655795663,0.018465808870162068,0.05786887984869736,-0.032680099351699486
P1,1,100.10010010010011,pedestrain,-3.508446705446746,26.207067414206364,0.004461452285235697,0.015122782484439379,0.05651839796465474,-0.03325348674503566
P1,2,200.20020020020021,pedestrain,-3.502665946249402,26.206106975333324,0.009489861347905002,0.011527006946917526,0.05213438238991211,-0.03511485141230708
P1,3,300.3003003003003,pedestrain,-3.500458592281389,26.202121963873537,0.012312227244634414,0.007802109662832828,0.038094198960142045,-0.03634466631630065
P1,4,400.40040040040043,pedestrain,-3.5027011245763138,26.20494185156183,0.011193137048203372,0.005500759476848973,0.013202473729483306,-0.029598529704285156
P1,5,500.5005005005005,pedestrain,-3.510342236752452,26.207018337536173,0.006247472870082118,0.004541596694327451,-0.014976242212910142,-0.020589710699625202
P1,6,600.6006006006006,pedestrain,-3.515238106636154,26.209498751983983,0.0007197569107922223,0.004169801962342335,-0.0316910834263384,-0.013580976604755629
P1,7,700.7007007007007,pedestrain,-3.514365198187776,26.208948995858442,-0.00277360995715827,0.003160287769566933,-0.032960362513155594,-0.012197624800087473
P1,8,800.8008008008009,pedestrain,-3.5129169861914047,26.2085112194034,-0.004444853896311665,0.0014882355899572914,-0.026673590649959236,-0.01393939782429137
P1,9,900.900900900901,pedestrain,-3.511824733138808,26.207712931702453,-0.005101215998085158,-0.0009009281356772781,-0.018954808382003877,-0.017748938660371187
P1,10,1001.001001001001,pedestrain,-3.5120751213627455,26.20554783123267,-0.005478259832050074,-0.004058979777080451,-0.013122093674193744,-0.02304856351936845
P1,11,1101.101101101101,pedestrain,-3.5123424377352412,26.199196641941068,-0.005803250928441619,-0.00768259509089784,-0.009315912036012801,-0.02811734804740837
P1,12,1201.2012012012012,pedestrain,-3.5132379463148267,26.198280639068802,-0.006307883425355682,-0.009883679918076187,-0.007662587914963585,-0.025746989349529154
P1,13,1301.3013013013015,pedestrain,-3.5142374804010603,26.196505988045296,-0.007014263212954958,-0.010716172555700577,-0.007427693305982804,-0.018989081912007467
P1,14,1401.4014014014015,pedestrain,-3.51535286741873,26.199519182527197,-0.007934084986685087,-0.009836378866379409,-0.008111447121522695,-0.008205466497005263
P1,15,1501.5015015015015,pedestrain,-3.516959546003608,26.201207272462423,-0.009079209590888771,-0.008658079257508687,-0.009404146754388778,-0.0004467078284171779
P1,16,1601.6016016016017,pedestrain,-3.5217183059977946,26.19797843776588,-0.010321506267926007,-0.00820684905160186,-0.010571859143180384,0.0014776648063462212
P1,17,1701.7017017017017,pedestrain,-3.5233376511012366,26.195665531409446,-0.010255709757243082,-0.0076281194710186365,-0.006210887779524835,0.0031491102787169893
P1,18,1801.801801801802,pedestrain,-3.522695843345398,26.195458085487626,-0.008432206519510047,-0.006212798322378057,0.003274465425159724,0.007416544458988098
P1,19,1901.901901901902,pedestrain,-3.5191220922585646,26.196605731195813,-0.00506664805607346,-0.00386821077185981,0.015057162127971634,0.013630984412169837
P1,20,2002.002002002002,pedestrain,-3.517363392470433,26.199109524340464,-0.001366602636604757,-0.0008774324100910905,0.023561935105876737,0.01993858432839473
P1,21,2102.102102102102,pedestrain,-3.5169570451553254,26.201080327303178,0.0022191280499037507,0.002050399536987723,0.028321362599763176,0.023553119337584475
P1,22,2202.202202202202,pedestrain,-3.5155357982681514,26.202320793289076,0.005925722935427258,0.0044459293762482924,0.031701801544119446,0.02369995359941404
P1,23,2302.3023023023025,pedestrain,-3.5106510354077325,26.203566813976337,0.009817229370358593,0.006151955250438883,0.034487040846383425,0.021115655117508358
P1,24,2402.4024024024025,pedestrain,-3.5038262480219418,26.202557791744624,0.012724919974577378,0.007020786724991644,0.032375406723375015,0.01628768666756325
P1,25,2502.5025025025025,pedestrain,-3.501640931133669,26.202328109283986,0.012520084659040163,0.007795824284627935,0.019011993291832313,0.01297026914674704
P1,26,2602.602602602603,pedestrain,-3.506844776811879,26.203967228317175,0.008395390523893534,0.009047116016428654,-0.004366172928364026,0.012787854700866606
P1,27,2702.702702702703,pedestrain,-3.5124121893609437,26.209439775838796,0.0020142095844157167,0.010732581613326388,-0.027419871174915594,0.014360158139675144
P1,28,2802.802802802803,pedestrain,-3.5146003812212303,26.213088121785358,-0.004992492738073093,0.011286018527190977,-0.043949504364202106,0.010931587682276717
P1,29,2902.902902902903,pedestrain,-3.5210672895276374,26.21094067922732,-0.012557560769613476,0.009549905337918555,-0.05622743073018481,-4.570885154035406e-05
P1,30,3003.003003003003,pedestrain,-3.5268405244351833,26.207974224743978,-0.01929243251593571,0.006341379453224623,-0.060518882194358435,-0.012471912184201128
